Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXT1tnvb2uNcDBGk855Wk2wIG,Interest,NEXO,0.02089488,NEXO,0.02089488,$0.01,-,-,"approved / NEXO Interest Earned",2022-08-03 05:00:10
NXT1fYvszTEu3xA3HDSF7TJW8,Interest,NEXO,1.56286566,NEXO,1.56286566,$1.16,-,-,"approved / 1.1643835618 USDC",2022-08-03 05:00:10
NXT5aKRGiA4DKnVcpFF6mKlVB,Interest,NEXO,0.02071590,NEXO,0.02071590,$0.01,-,-,"approved / NEXO Interest Earned",2022-08-02 05:00:10
NXT1Tlen5lAlO1IwH43Ym103y,Interest,NEXO,1.64482110,NEXO,1.64482110,$1.16,-,-,"approved / 1.1643835618 USDC",2022-08-02 05:00:10
NXT3eH90uVvOcczM8i9zPgRaT,Interest,NEXO,0.02054234,NEXO,0.02054234,$0.01,-,-,"approved / NEXO Interest Earned",2022-08-01 05:00:10
NXTwW6ayRG9naYAzdhfrJY9H,Interest,NEXO,1.59455387,NEXO,1.59455387,$1.16,-,-,"approved / 1.1643835618 USDC",2022-08-01 05:00:10
NXT7hN4bGaQnA3jYRgMJWX2ew,Interest,NEXO,0.02037037,NEXO,0.02037037,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-31 05:00:10
NXT1qL6tL344JkQYNGRPTnvFg,Interest,NEXO,1.57994994,NEXO,1.57994994,$1.16,-,-,"approved / 1.1643835618 USDC",2022-07-31 05:00:10
NXT5pT3MnraXXazRZFlfLku1N,Interest,NEXO,0.02019121,NEXO,0.02019121,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-30 05:00:10
NXT5Z7D4WQv3GwnUeWz0RUY1a,Interest,NEXO,1.64709015,NEXO,1.64709015,$1.16,-,-,"approved / 1.1643835618 USDC",2022-07-30 05:00:10
NXT6UnUtZe7S5K50BDenqxsra,Interest,NEXO,1.56542267,NEXO,1.56542267,$1.16,-,-,"approved / 1.1643835618 USDC",2022-07-29 05:00:10
NXT5COevqYK03Au70hhaiuFEP,Interest,NEXO,0.02002083,NEXO,0.02002083,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-29 05:00:10
NXT4bHNP71jvR7UTOJRYIbpOt,Interest,NEXO,0.01984261,NEXO,0.01984261,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-28 05:00:10
NXT4IsICvhBdLlRVhJ7uPx8uB,Interest,NEXO,1.63866402,NEXO,1.63866402,$1.16,-,-,"approved / 1.1643835618 USDC",2022-07-28 05:00:10
NXT5p1WayZWtGW5d3gd4brWVD,Interest,NEXO,1.82816316,NEXO,1.82816316,$1.16,-,-,"approved / 1.1643835618 USDC",2022-07-27 05:00:10
NXT3yTx822hONnIRWETlvlNzB,Interest,NEXO,0.01964405,NEXO,0.01964405,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-27 05:00:10
NXT2pBikwOhxOHzpSMYO9KCcd,Interest,NEXO,0.01945605,NEXO,0.01945605,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-26 05:00:10
NXTgSZTWHi7ExWEMK6Rffbqv,Interest,NEXO,1.73002339,NEXO,1.73002339,$1.16,-,-,"approved / 1.1643835618 USDC",2022-07-26 05:00:10
NXT2mU1eEpZJhYrIrMtaHuTOb,Interest,NEXO,0.01927052,NEXO,0.01927052,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-25 05:00:10
NXT1OgPOCeLiSdhpCVI50zFnF,Interest,NEXO,1.70717683,NEXO,1.70717683,$1.16,-,-,"approved / 1.1643835618 USDC",2022-07-25 05:00:10
NXT5HQiwokUK8Osd3cIqf3dtp,Interest,NEXO,0.01908492,NEXO,0.01908492,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-24 05:00:10
NXT2mJ1SUwfHGWF8x484lPEQi,Interest,NEXO,1.70813267,NEXO,1.70813267,$1.16,-,-,"approved / 1.1643835618 USDC",2022-07-24 05:00:10
NXT2zaNIbNtroAuG8Fnp0pVnF,Interest,NEXO,0.01890991,NEXO,0.01890991,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-23 05:00:10
NXTstkOrRLJLiXgdRk2kelcY,Interest,NEXO,1.60966241,NEXO,1.60966241,$1.16,-,-,"approved / 1.1643835618 USDC",2022-07-23 05:00:10
NXT6GlIrYh8Pz55HnB7t3CGic,Interest,NEXO,1.00590943,NEXO,1.00590943,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-22 05:00:09
NXT5NlfHMIuS1eQEVBrDpb3wW,Interest,NEXO,0.01879980,NEXO,0.01879980,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-22 05:00:09
NXT7afO0Nv6t82GiKN7IWjm02,Withdraw Exchanged,EUR,-5864.30000000,EUR,5864.30000000,$5967.21,-,-,"approved / EUR withdrawal",2022-07-21 08:15:00
NXT6MGhSC5IkTmjILbi94iupY,Exchange To Withdraw,EURX,5864.30000000,EUR,5864.30000000,$5967.39,-,-,"approved / EURX to EUR",2022-07-21 08:12:50
NXT17xevRKUePZWuYxeOIRx0k,Exchange Cashback,EURX,5.85844464,EURX,5.85844464,$5.97,-,-,"approved / 0.1% on top of your Exchange transaction",2022-07-21 08:09:25
NXT6mrm1rCiJ8bTe5mUHg7R8N,Exchange,USDC,-6000.00000000,EURX,5858.44464000,$5859.46,-,-,"approved / Exchange USD Coin to EURX",2022-07-21 08:09:23
NXT3oOSSBLzQz6oau36o8vTV,Top up Crypto,USDC,8000.00000000,USDC,8000.00000000,$8001.39,-,-,"approved / 0x729634d129d3b8b86a76544e55e9a4e15965a4ed8bd59de690e9893f53a51767",2022-07-21 08:01:00
NXT4ahY2jznEtZ1eHuww4GSMB,Interest,NEXO,0.01868627,NEXO,0.01868627,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-21 05:00:09
NXT3MRnVgn79DglIH0ieTbV9q,Interest,NEXO,1.03778861,NEXO,1.03778861,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-21 05:00:09
NXT4xuS2MPoAJQKPFCVEZ7qDy,Interest,NEXO,0.96693043,NEXO,0.96693043,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-20 05:00:13
NXTwp4oC3Fjl8af15WCFuE0d,Interest,NEXO,0.01858036,NEXO,0.01858036,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-20 05:00:13
NXT6297ctdkjWORWbqr8ktZKB,Interest,NEXO,0.01846344,NEXO,0.01846344,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-19 05:00:10
NXT4mYRZkYPbeaOHVXMDJnkLd,Interest,NEXO,1.06959829,NEXO,1.06959829,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-19 05:00:10
NXT3DEGN29liGEbwlBbzpxvRz,Interest,NEXO,0.01833602,NEXO,0.01833602,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-18 05:00:09
NXTa4c5kLVNaMsQkiSU3W06K,Interest,NEXO,1.16741763,NEXO,1.16741763,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-18 05:00:09
NXT5PWIGCufV82ndqKLicDJuN,Interest,NEXO,1.17945536,NEXO,1.17945536,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-17 05:00:08
NXT1Rt4hE8whdB3HRLWpU4Yk9,Interest,NEXO,0.01820732,NEXO,0.01820732,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-17 05:00:08
NXT7dSTiTYg7ayhRIWAnZAAke,Interest,NEXO,1.20564396,NEXO,1.20564396,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-16 05:00:09
NXT6p8S2AMj7H1Sc6ULKQYG6v,Interest,NEXO,0.01807582,NEXO,0.01807582,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-16 05:00:09
NXT3PbkNhArzntsLjegIU2hlL,Interest,NEXO,1.15912090,NEXO,1.15912090,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-15 05:00:09
NXT2RrMUXCz6UJtpsjwwSsThD,Interest,NEXO,0.01794933,NEXO,0.01794933,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-15 05:00:09
NXT1bLeueyxMITggGnzitLnkE,Interest,NEXO,0.01782320,NEXO,0.01782320,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-14 05:00:07
NXT1DdgaKEfHGH7fxXZQUV6VG,Interest,NEXO,1.15596605,NEXO,1.15596605,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-14 05:00:07
NXT2fjw4j8GdbvTevgQACVYNV,Interest,NEXO,0.01769534,NEXO,0.01769534,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-13 05:00:07
NXT2Ese47DTdm9TSaQetdDnAY,Interest,NEXO,1.17213675,NEXO,1.17213675,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-13 05:00:07
NXT3WGZ37KETb2YciP3kPkzXc,Interest,NEXO,0.01769344,NEXO,0.01769344,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-12 05:00:11
NXT8OPMmQCGqpMDgbsk2p2v8,Withdraw Exchanged,EUR,-11726.10000000,EUR,11726.10000000,$11944.08,-,-,"approved / EUR withdrawal",2022-07-11 11:45:11
NXT6EjufrP3UKnhLTwbWh6Pwc,Exchange To Withdraw,EURX,11726.10000000,EUR,11726.10000000,$11944.08,-,-,"approved / EURX to EUR",2022-07-11 11:30:11
NXT7EOW5g0xJZqTPA62xgK9Cy,Exchange,USDC,-9000.00000000,EURX,8793.71451000,$8805.42,-,-,"approved / Exchange USD Coin to EURX",2022-07-11 11:24:36
NXT1GPqym0piKGIGsOQ8VWlF4,Top up Crypto,USDC,12000.00000000,USDC,12000.00000000,$12015.97,-,-,"approved / 0xfe10e9e0d14e43767f585e81d0fee666a2da76dbde21ad6b84564bcfb8c508a5",2022-07-11 11:10:52
NXT77hGtoduZDC7wbnU3CHxla,Interest,NEXO,0.60351417,NEXO,0.60351417,$0.36,-,-,"approved / 0.361527024 EURX",2022-07-11 05:00:11
NXT3fvpKMJvV2ySW01SIMLUEo,Interest,NEXO,0.01762669,NEXO,0.01762669,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-11 05:00:11
NXT5olxn2Swafgr9mZA2Cs6BP,Interest,NEXO,0.01756138,NEXO,0.01756138,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-10 05:00:11
NXT4Khf8MF607582V2100MUhz,Interest,NEXO,0.59023731,NEXO,0.59023731,$0.36,-,-,"approved / 0.3611658588 EURX",2022-07-10 05:00:11
NXT5i2X0SHtdMSS1BBp4Mn6LE,Exchange Cashback,EURX,2.92945074,EURX,2.92945074,$2.98,-,-,"approved / 0.1% on top of your Exchange transaction",2022-07-09 12:16:45
NXT5kPyVuwgLe3RRf8xD7KqiG,Exchange,USDC,-3000.00000000,EURX,2929.45074000,$2932.97,-,-,"approved / Exchange USD Coin to EURX",2022-07-09 12:16:44
NXT2lcINI09mfpFcRbdFjw88J,Interest,NEXO,0.01744484,NEXO,0.01744484,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-09 05:00:10
NXT1kkB3qgIvGczuLv3ePH8Db,Interest,NEXO,1.06699672,NEXO,1.06699672,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-09 05:00:10
NXT42POdzmYln19BkXhlDWlLO,Interest,NEXO,1.03381850,NEXO,1.03381850,$0.69,-,-,"approved / 0.6986301371 USDC",2022-07-08 05:00:10
NXT1vtwS7IAB7ihwptKk6l7bt,Interest,NEXO,0.01733188,NEXO,0.01733188,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-08 05:00:10
NXT3cNWqGFYecUCgojB4sRb6l,Interest,NEXO,0.01733002,NEXO,0.01733002,$0.01,-,-,"approved / NEXO Interest Earned",2022-07-07 05:00:09
NXT1zml9aC1SUkogXkBVdw6oA,Withdraw Exchanged,EUR,-10206.53000000,EUR,10206.53000000,$10433.40,-,-,"approved / EUR withdrawal",2022-07-06 10:34:25
NXT62lXEU7WjccnWSTLjGuHZc,Exchange To Withdraw,EURX,10206.53000000,EUR,10206.53000000,$10438.74,-,-,"approved / EURX to EUR",2022-07-06 10:01:38
NXTMIGIuramDgBc7KAZqNrgF,Exchange,USDC,-10500.00000000,EURX,10206.52699500,$10228.49,-,-,"approved / Exchange USD Coin to EURX",2022-07-06 09:34:27
NXTw7P6myJ45xgQ5eIf2BXgU,Top up Crypto,USDC,13500.00000000,USDC,13500.00000000,$13528.44,-,-,"approved / 0x8e7c47f1afb3aa37e1d9f13d23dfb6f3c78ee090f2720fbe6ee0f37b2519c3cc",2022-07-06 09:26:42
NXTgBHtX9zWTh6qQhl3LBUol,Withdrawal,BTC,-1.00000925,BTC,1.00000925,$20205.63,-,-,"approved / BTC withdrawal",2022-07-06 08:55:39
NXT2X48PPvkKCboYIYaCDTk1Z,Fixed Term Interest,NEXO,160.63418212,NEXO,160.63418212,$97.91,-,-,"approved / Term Deposit Interest",2022-07-06 05:01:44
NXT19krY6TNPGi2xUKBvyyMeR,Unlocking Term Deposit,BTC,1.00000925,BTC,1.00000925,$20064.24,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2022-07-06 05:01:44
NXT1TkpiyjWAxPaqlF5HL0Yoc,Withdraw Exchanged,EUR,-9507.44000000,EUR,9507.44000000,$9936.69,-,-,"approved / EUR withdrawal",2022-07-01 09:23:22
NXT6s567pcqmXIFxIs3JZTZYA,Exchange To Withdraw,EURX,9507.44000000,EUR,9507.44000000,$9952.11,-,-,"approved / EURX to EUR",2022-07-01 09:03:48
NXT1ry68LovVLfyWxrswXrVF3,Exchange,USDC,-10000.00000000,EURX,9507.44600000,$9982.82,-,-,"approved / Exchange USD Coin to EURX",2022-07-01 08:56:24
NXT6pR7YyxVMPOsT9YcaBtw3X,Top up Crypto,USDC,10000.00000000,USDC,10000.00000000,$10024.63,-,-,"approved / 0xc4dc5b73194f2097272b0ea4afaa7b84d9225cbb6a05686730061f072d2769e4",2022-07-01 08:42:34
NXT2MMGV4MOjfcZZHfvxFHiIU,Withdraw Exchanged,EUR,-6188.56000000,EUR,6188.56000000,$6461.29,-,-,"approved / EUR withdrawal",2022-06-30 09:02:56
NXTSkx08uDPRjhhQHFIdDDax,Exchange To Withdraw,EURX,6188.56000000,EUR,6188.56000000,$6467.31,-,-,"approved / EURX to EUR",2022-06-30 08:44:51
NXT5jEWF2zfvsx2A3xPNZFIah,Exchange,USDC,-6500.00000000,EURX,6188.55347500,$6203.33,-,-,"approved / Exchange USD Coin to EURX",2022-06-30 08:38:37
NXT4z4yfLSwOfUWuZ5ki30n4C,Top up Crypto,USDC,6500.00000000,USDC,6500.00000000,$6515.52,-,-,"approved / 0x9c9143facc2e4c21e83d2808e4174b7a38ab40ef35d67aa566af7277fbd66c07",2022-06-30 08:29:04
NXT63kRGbf9ESvToAGjPuSZV0,Withdrawal,NEXO,-9954.00000000,NEXO,9954.00000000,$6747.78,-,-,"approved / NEXO withdrawal",2022-06-27 08:16:20
NXT6pWQ9Mnwk7frlDwZR5TEXp,Interest,NEXO,1.84508158,NEXO,1.84508158,$1.25,-,-,"approved / NEXO Interest Earned",2022-06-27 05:00:07
NXT4b1SLLmT7XpnC0k7cmCmxe,Interest,NEXO,1.84473960,NEXO,1.84473960,$1.32,-,-,"approved / NEXO Interest Earned",2022-06-26 05:00:07
NXT4kHaZGUODUiGwJSSnYKycd,Interest,NEXO,1.84439768,NEXO,1.84439768,$1.27,-,-,"approved / NEXO Interest Earned",2022-06-25 05:00:07
NXT567xfMk9xSea7ibKzteLOy,Interest,NEXO,1.84405582,NEXO,1.84405582,$1.27,-,-,"approved / NEXO Interest Earned",2022-06-24 05:00:06
NXT5i7rmkN5BZSnWb7QSfF3Be,Interest,NEXO,1.84371403,NEXO,1.84371403,$1.22,-,-,"approved / NEXO Interest Earned",2022-06-23 05:00:07
NXTjQSQem2eyECMpOSkbGHYC,Interest,NEXO,1.84337230,NEXO,1.84337230,$1.25,-,-,"approved / NEXO Interest Earned",2022-06-22 05:00:07
NXT6B60U6AzVD1t3p0RDDiJbt,Interest,NEXO,1.84303063,NEXO,1.84303063,$1.27,-,-,"approved / NEXO Interest Earned",2022-06-21 05:00:07
NXT7kFqAXHtgV7szquU3cWXMz,Interest,NEXO,1.84268903,NEXO,1.84268903,$1.20,-,-,"approved / NEXO Interest Earned",2022-06-20 05:00:06
NXT4v1qyfO1RMidjgRU4uT3WT,Interest,NEXO,1.84234749,NEXO,1.84234749,$1.08,-,-,"approved / NEXO Interest Earned",2022-06-19 05:00:07
NXT6YCrLp0gYmDl0bAZ7kNREy,Interest,NEXO,1.84200601,NEXO,1.84200601,$1.21,-,-,"approved / NEXO Interest Earned",2022-06-18 05:00:07
NXT15oPxzr54IK8ggnubNjEdb,Interest,NEXO,1.84162040,NEXO,1.84162040,$1.22,-,-,"approved / NEXO Interest Earned",2022-06-17 05:00:07
NXT6KjWJPON15JjM9x0FV6w8Z,Exchange Cashback,NEXO,0.14047421,NEXO,0.14047421,$0.10,-,-,"approved / 0.5% on top of your Exchange transaction",2022-06-16 09:07:09
NXT2PUiA23bcvOUVvJ6hZ0ThK,Exchange,USDC,-21.01330900,NEXO,28.09484320,$20.79,-,-,"approved / Exchange USD Coin to NEXO Token",2022-06-16 09:07:08
NXT2cpJQLdSXc2n08pNEOjYo2,Exchange Cashback,USDC,0.07325622,USDC,0.07325622,$0.07,-,-,"approved / 0.5% on top of your Exchange transaction",2022-06-16 09:06:28
NXT2UxNoEmP6etRrXDwa557mX,Exchange,NEXO,-20.00000000,USDC,14.65124540,$14.65,-,-,"approved / Exchange NEXO Token to USD Coin",2022-06-16 09:06:27
NXT4uuVbXDlja0kBgIZRgGpR5,Interest,NEXO,0.00272244,NEXO,0.00272244,$0.00,-,-,"approved / 0.0020675534 USDC",2022-06-16 05:00:08
NXT2nGiUkzOai3dxRLQOSej6Q,Interest,NEXO,1.83979634,NEXO,1.83979634,$1.39,-,-,"approved / NEXO Interest Earned",2022-06-16 05:00:08
NXT71x9sEPfR5lV9NoLIgqI23,Interest,NEXO,1.83945476,NEXO,1.83945476,$1.23,-,-,"approved / NEXO Interest Earned",2022-06-15 05:00:07
NXTiJBA3LExxlBu1FmKByGFD,Interest,NEXO,0.00308742,NEXO,0.00308742,$0.00,-,-,"approved / 0.0020675534 USDC",2022-06-15 05:00:07
NXT400Ndq8z6yIF8pTp9mGihq,Interest,NEXO,0.00262975,NEXO,0.00262975,$0.00,-,-,"approved / 0.0020675534 USDC",2022-06-14 05:00:07
NXT1rzH3MVRLtTvAyYwqRiVSw,Interest,NEXO,1.83911334,NEXO,1.83911334,$1.44,-,-,"approved / NEXO Interest Earned",2022-06-14 05:00:07
NXT15g1B55WyDlq3lynUaZ5Zx,Withdrawal,USDC,-60040.00000000,USDC,60034.10633677,$60140.63,5.89366322,USDC,"approved / USDC withdrawal",2022-06-13 06:54:38
NXT6qtNJVJoAVEgc2ahRsvb1i,Interest,NEXO,19.34052225,NEXO,19.34052225,$16.48,-,-,"approved / 16.451038029 USDC",2022-06-13 05:00:07
NXT5fED8FJoK8alLykhDKCb6F,Interest,NEXO,1.83518771,NEXO,1.83518771,$1.56,-,-,"approved / NEXO Interest Earned",2022-06-13 05:00:07
NXT2qmPTITw9vEkV7JaSxGAch,Withdrawal,USDC,-25010.00000000,USDC,25006.02588685,$25053.79,3.97411314,USDC,"approved / USDC withdrawal",2022-06-12 12:22:12
NXT4IUJOltlU8elcVSxK9ug79,Withdrawal,ETH,-20.05770000,ETH,20.05770000,$29512.57,-,-,"approved / ETH withdrawal",2022-06-12 09:09:21
NXT69frHWHSgTrjK1duUSzfhQ,Interest,NEXO,1.82970923,NEXO,1.82970923,$1.83,-,-,"approved / NEXO Interest Earned",2022-06-12 05:00:06
NXT5zofSTPsy2ttX7i5UXtlYi,Interest,NEXO,23.33477105,NEXO,23.33477105,$23.34,-,-,"approved / 23.3030928233 USDC",2022-06-12 05:00:06
NXT3mTUzHC1lbd9oo2tTPSihI,Interest,NEXO,4.38772228,NEXO,4.38772228,$4.38,-,-,"approved / 0.0030223931 ETH",2022-06-12 05:00:06
NXT3GGn1aX1IJf0Z7zA1wK874,Withdraw Exchanged,EUR,-11824.90000000,EUR,11824.90000000,$12437.25,-,-,"approved / EUR withdrawal",2022-06-11 08:55:59
NXT6nUxKW8207OCwAXxnoTx4A,Exchange To Withdraw,EURX,11824.90000000,EUR,11824.90000000,$12437.25,-,-,"approved / EURX to EUR",2022-06-11 08:51:09
NXT3NLJBOPxI3FzIQ6FG4YqU9,Withdrawal,USDC,-27500.00000000,USDC,27500.00000000,$27548.65,-,-,"approved / USDC withdrawal",2022-06-11 08:25:27
NXT5fY9a2Ao57Gt5UALfI15eP,Exchange Cashback,EURX,29.48853156,EURX,29.48853156,$31.02,-,-,"approved / 0.25% on top of your Exchange transaction",2022-06-11 08:07:34
NXT1TYXF5YbVNmMl4UmdDL70d,Exchange,USDC,-12500.00000000,EURX,11795.41262500,$12385.18,-,-,"approved / Exchange USD Coin to EURX",2022-06-11 08:07:33
NXT4zSTuJe9QAluH3potduwr1,Interest,NEXO,29.11356946,NEXO,29.11356946,$34.32,-,-,"approved / 34.2619969325 USDC",2022-06-11 05:00:07
NXT4EMGHguUWQFxHpUVTKygg4,Interest,NEXO,4.30257385,NEXO,4.30257385,$5.07,-,-,"approved / 0.0030223931 ETH",2022-06-11 05:00:07
NXT1IRE1llYlPBeUGQRsKK0Hy,Interest,NEXO,1.82317644,NEXO,1.82317644,$2.14,-,-,"approved / NEXO Interest Earned",2022-06-11 05:00:07
NXT6TAYGwcqtgkreEcrKwzJKV,Interest,NEXO,4.45139199,NEXO,4.45139199,$5.43,-,-,"approved / 0.0030223931 ETH",2022-06-10 05:00:06
NXT6QU8hyAaaSFnSbP3tllfXW,Interest,NEXO,28.11171010,NEXO,28.11171010,$34.30,-,-,"approved / 34.2619969325 USDC",2022-06-10 05:00:06
NXT4iE1tSiZIUDxrhTdCKfnvB,Interest,NEXO,1.81680298,NEXO,1.81680298,$2.21,-,-,"approved / NEXO Interest Earned",2022-06-10 05:00:06
NXT709bPfw3IIIQfJ9UAKXLpF,Interest,NEXO,4.46033691,NEXO,4.46033691,$5.43,-,-,"approved / 0.0030223931 ETH",2022-06-09 05:00:06
NXT4ypILNlPkfVLXrFKwnfVzD,Interest,NEXO,1.81042153,NEXO,1.81042153,$2.20,-,-,"approved / NEXO Interest Earned",2022-06-09 05:00:06
NXT3rQHZLxUWNQV5iGQEU8OZe,Interest,NEXO,28.15225549,NEXO,28.15225549,$34.30,-,-,"approved / 34.2619969325 USDC",2022-06-09 05:00:06
NXT6nYJGnpHL1sUw6SCyejxUo,Interest,NEXO,4.37175756,NEXO,4.37175756,$5.40,-,-,"approved / 0.0030223931 ETH",2022-06-08 05:00:06
NXT1m9cE7rHl5ZFsd4ql3EwkJ,Interest,NEXO,1.80413305,NEXO,1.80413305,$2.23,-,-,"approved / NEXO Interest Earned",2022-06-08 05:00:06
NXT1gFML4zwxKWdie95NiXdsd,Interest,NEXO,27.74557594,NEXO,27.74557594,$34.29,-,-,"approved / 34.2619969325 USDC",2022-06-08 05:00:06
NXT7b0RadXA9PtpwIB9IHcxA7,Interest,NEXO,28.16590482,NEXO,28.16590482,$34.30,-,-,"approved / 34.2619969325 USDC",2022-06-07 05:00:06
NXT3TdIsr5ifGSEYS0smF3l6z,Interest,NEXO,4.35503901,NEXO,4.35503901,$5.30,-,-,"approved / 0.0030223931 ETH",2022-06-07 05:00:06
NXTHISdSKE5todQXTxR6YADI,Interest,NEXO,1.79777093,NEXO,1.79777093,$2.18,-,-,"approved / NEXO Interest Earned",2022-06-07 05:00:06
NXT5QakW84p3nVwnR8TEk8v4N,Locking Term Deposit,BTC,-1.00000925,BTC,1.00000925,$31254.78,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2022-06-06 06:21:12
NXT5gDaICu9xnA9MNuwFxm1j4,Fixed Term Interest,NEXO,108.05603166,NEXO,108.05603166,$135.08,-,-,"approved / Term Deposit Interest",2022-06-06 05:01:38
NXT3wh6nWMiMGdjcct5Cd3JK1,Unlocking Term Deposit,BTC,1.00000925,BTC,1.00000925,$31254.78,-,-,"approved / Transfer from Term Wallet to Savings Wallet",2022-06-06 05:01:38
NXT6YqWGjC10rYnnPMTvj5gGo,Interest,NEXO,1.77150147,NEXO,1.77150147,$2.22,-,-,"approved / NEXO Interest Earned",2022-06-06 05:00:06
NXT5fjc58HE2LGABKSBWM9vOq,Interest,NEXO,4.53494468,NEXO,4.53494468,$5.69,-,-,"approved / 0.0030223931 ETH",2022-06-06 05:00:06
NXT3wBX8PWhhHdkkFQkGCZClO,Interest,NEXO,27.34098267,NEXO,27.34098267,$34.30,-,-,"approved / 34.2619969325 USDC",2022-06-06 05:00:06
NXT6JhGkCAqPEXuzqTgHXXB7F,Interest,NEXO,29.32791064,NEXO,29.32791064,$34.30,-,-,"approved / 34.2619969325 USDC",2022-06-05 05:00:06
NXT6CpJUNuRiyqHJpAr7i8mmG,Interest,NEXO,1.76487842,NEXO,1.76487842,$2.06,-,-,"approved / NEXO Interest Earned",2022-06-05 05:00:06
NXT1Rn8IO12XxD7yobHqeJCod,Interest,NEXO,4.63345059,NEXO,4.63345059,$5.42,-,-,"approved / 0.0030223931 ETH",2022-06-05 05:00:06
NXT76yNqGWjkEcLR5JM6WN0xv,Interest,NEXO,4.47637108,NEXO,4.47637108,$5.34,-,-,"approved / 0.0030223931 ETH",2022-06-04 05:00:05
NXT5ZdGKHZorATRPX3604DXH6,Interest,NEXO,1.75839453,NEXO,1.75839453,$2.09,-,-,"approved / NEXO Interest Earned",2022-06-04 05:00:05
NXT3UZmtgVoZpXoZ4fT8GeIWJ,Interest,NEXO,28.74084178,NEXO,28.74084178,$34.31,-,-,"approved / 34.2619969325 USDC",2022-06-04 05:00:05
NXT6ZCsgVHyJjxFylvy31oIof,Interest,NEXO,4.39954683,NEXO,4.39954683,$5.49,-,-,"approved / 0.0030223931 ETH",2022-06-03 05:00:06
NXT2OyIGb6rpUQVMTFvAXnfes,Interest,NEXO,27.45065141,NEXO,27.45065141,$34.29,-,-,"approved / 34.2619969325 USDC",2022-06-03 05:00:06
NXT1anobVgzFSMIvsaSSCkgbL,Interest,NEXO,1.75158675,NEXO,1.75158675,$2.18,-,-,"approved / NEXO Interest Earned",2022-06-03 05:00:06
NXT7647gOMhBsRCKCzYLMAOk5,Exchange Cashback,NEXO,3.12092735,NEXO,3.12092735,$3.91,-,-,"approved / 0.1% on top of your Exchange transaction",2022-06-02 09:35:45
NXT7gk4vjzQ3MqSTsuxwYwzby,Exchange,SOL,-100.10037434,NEXO,3120.92735593,$3901.16,-,-,"approved / Exchange Solana to NEXO Token",2022-06-02 09:35:42
NXT7UTQytMrH0n530Ksmdnif3,Interest,NEXO,3.70756294,NEXO,3.70756294,$4.48,-,-,"approved / 0.0024728671 ETH",2022-06-02 05:00:06
NXT5B9wqyF8XmMoL3AeRwymoO,Interest,NEXO,1.16757336,NEXO,1.16757336,$1.41,-,-,"approved / NEXO Interest Earned",2022-06-02 05:00:06
NXT2f8q69pDkWkpfXzswcmerN,Interest,NEXO,0.40347223,NEXO,0.40347223,$0.48,-,-,"approved / 0.012341142 SOL",2022-06-02 05:00:06
NXT1kiitbnVpnKyJEo1cQabow,Interest,NEXO,24.09538567,NEXO,24.09538567,$29.14,-,-,"approved / 29.1226973926 USDC",2022-06-02 05:00:06
NXT2mlCTIevXWBAVHWsgonloO,Withdraw Exchanged,EUR,-3149.98000000,EUR,3149.98000000,$3376.04,-,-,"approved / EUR withdrawal",2022-06-01 10:39:10
